Day,Open,High,Low,Close,Adj Close,Volume
1516,103.5,103.730003,99.339996,100.220001,82.278259,7465400
1517,99.5,100.199997,96.419998,97.82,80.307976,9189000
1518,98,99.290001,97.800003,98.419998,80.800552,4893300
1519,97.5,98.620003,97.25,98.349998,80.743065,5396100
1520,99,99.970001,98.5,99.580002,81.752884,5248400
1521,100,100.5,99.230003,100.120003,82.196182,3734500
1522,99.949997,101.199997,99.550003,101.080002,82.984337,3495500
1523,101.650002,101.650002,100.300003,100.690002,82.664162,3706200
1524,100.5,100.5,98.699997,99.580002,81.752884,4118500
1525,99.699997,99.699997,97.230003,97.25,79.839996,6690600
1526,98.050003,98.160004,96.040001,96.599998,79.306335,7984100
1527,96.949997,96.970001,95.160004,95.5,78.403275,6726800
1528,94.900002,97.57,94.75,97.5,80.045227,7687500
1529,97.400002,99.779999,96.709999,98.639999,80.98114,6487000
1530,98,98.480003,97.230003,97.669998,80.184784,3975200
1531,97.550003,98.129997,96.660004,97.300003,79.881027,3299100
1532,96.75,98.779999,96.43,98.419998,80.800552,3379800
1533,99.199997,99.470001,98.279999,98.400002,80.784088,3734200
1534,99.099998,99.230003,98.349998,98.349998,80.743065,3018700
1535,99.199997,100.360001,98.610001,99.949997,82.056595,4091100
1536,100.129997,100.129997,98.68,99.050003,81.317749,1879100
1537,98.779999,99.769997,98.410004,99.260002,81.490143,4434400
1538,99.650002,100.169998,98.25,98.300003,80.702011,4687900
1539,98.599998,99.629997,97.809998,99.190002,81.432671,6113000
1540,100,103.300003,98.699997,102.650002,84.273262,10327600
1541,102.75,104.239998,102.300003,103.800003,85.217407,6254200
1542,103.25,103.849998,102.660004,103.25,84.765831,3718500
1543,103,103.800003,102.559998,102.639999,84.265045,3704600
1544,102.669998,103.400002,102.339996,102.470001,84.125465,3564400
1545,102.300003,103.129997,101.900002,102.019997,83.756042,3857400
1546,102.160004,103.699997,101.93,103.669998,85.110657,5214000
1547,103,103.690002,102,103.199997,84.72477,3099900
1548,103.5,104.959999,103.300003,103.959999,85.348732,3477400
1549,104.209999,104.449997,102.610001,102.790001,84.388184,3225900
1550,103.279999,103.459999,101.769997,102.019997,83.756042,3062500
1551,102.169998,103.639999,102.169998,102.709999,84.32254,2433500
1552,102.25,103.699997,102.160004,103.18,84.708366,2487800
1553,103.029999,104.07,103.029999,103.550003,85.012115,4302800
1554,102.349998,104.209999,102.019997,104.099998,85.463684,4250300
1555,104.099998,105.839996,103.68,105.650002,86.736176,3191900
1556,105.660004,107.459999,105.620003,107.309998,88.099007,4440500
1557,107,108.68,107,107.239998,88.041557,4383200
1558,107.32,108.459999,107.239998,108,88.665482,3890400
1559,108.949997,109.199997,108.220001,108.550003,89.117043,3750300
1560,108.25,108.790001,107.769997,108.5,89.075981,2968100
1561,107.949997,108.68,107.489998,108.239998,88.862511,2687900
1562,108.650002,109.879997,108.620003,109.720001,90.077568,3630700
1563,107.75,109.980003,107.730003,109.610001,89.987244,4081500
1564,109.25,109.639999,107.879997,108.25,88.87072,3921800
1565,107.940002,109.239998,107.68,109.129997,89.800591,2310700
1566,109.07,109.730003,108.309998,108.32,89.134033,1873000
1567,108.529999,108.720001,107.57,107.720001,88.640312,2000700
1568,107.949997,109.18,107.279999,109.150002,89.817039,2389200
1569,109.199997,109.900002,108.099998,109.669998,90.244911,2342500
1570,109.419998,109.5,107.440002,107.480003,88.442818,2087800
1571,107.599998,108.269997,106.690002,107.120003,88.146568,2459600
1572,107.25,109.68,107.25,109.519997,90.121513,2682200
1573,109.080002,111.099998,108.769997,110.870003,91.232384,3367900
1574,110,110.07,108.75,109.25,89.89933,2082300
1575,108.75,109.800003,108.25,109.699997,90.269608,3261500
1576,110.029999,110.959999,109.650002,109.910004,90.442413,2777500
1577,110.029999,111.620003,110.019997,111.480003,91.734337,3613500
1578,111.980003,113.82,111.82,112.029999,92.186935,4273100
1579,112.080002,114.279999,111.940002,114.139999,93.923172,4167700
1580,113.18,114.349998,112.900002,113.650002,93.519981,3031100
1581,113.25,114.82,112.980003,114.669998,94.359306,2315000
1582,114.550003,114.870003,112,112.080002,92.228065,2684000
1583,111.849998,112.07,110.209999,111.129997,91.44635,4218100
1584,110.889999,111.330002,110.220001,110.849998,91.215942,2042200
1585,111.120003,111.839996,110.949997,111.269997,91.561508,1450300
1586,111.800003,112.410004,111.080002,111.699997,91.915352,1682400
1587,111.5,112,111.07,111.800003,91.997673,1927000
1588,111.790001,112.709999,109.989998,109.989998,90.50824,2245400
1589,110.239998,110.75,109,110.5,90.927917,1968300
1590,110.5,110.699997,109.029999,109.75,90.310768,1660700
1591,109.5,110.410004,109.279999,110.150002,90.639923,1613800
1592,109.900002,110,108.860001,109.839996,90.384834,1804400
1593,109.839996,111.5,109.839996,111.18,91.487457,2130100
1594,111.699997,114.440002,111.599998,113.120003,93.083862,3080700
1595,113.300003,113.790001,112.730003,113.209999,93.157906,1472900
1596,113.790001,114.919998,113.629997,114.589996,94.293495,2199100
1597,114.589996,115.050003,114.330002,114.910004,94.556793,2098200
1598,114.730003,115.699997,114.410004,115.160004,94.762512,2281000
1599,115.5,116.279999,115.400002,116.169998,95.593666,2357100
1600,116.709999,118.480003,116.57,118,97.099503,3124300
1601,117.75,117.889999,116.739998,117.199997,96.4412,2378500
1602,117.75,118.5,115.519997,115.900002,95.37146,3492100
1603,115,116.150002,114.860001,115.949997,95.412598,2979300
1604,116.5,118.5,116.300003,118.400002,97.428658,6335500
1605,118.099998,118.620003,117.019997,118.279999,97.32991,3313100
1606,120.389999,120.400002,118.050003,118.050003,97.140648,6741600
1607,116.129997,117.610001,115.459999,115.68,95.190453,5870100
1608,115.68,119.040001,114.949997,118.5,97.510956,4830800
1609,118.790001,119.910004,117.82,119.470001,98.30912,3835100
1610,119.949997,120.139999,119.300003,120,98.745277,3848700
1611,119.699997,120.970001,119.550003,119.669998,98.473709,4065000
1612,120.150002,120.870003,119.779999,120.099998,98.82753,3630400
1613,119.099998,121.470001,119.029999,121.220001,99.749153,4431100
1614,120.889999,121.699997,120.800003,121.580002,100.045418,2643800
1615,121.290001,122.360001,121.279999,121.650002,100.102989,3418100
1616,120.900002,121.650002,118.699997,118.919998,97.856544,3963800
1617,118.919998,119.190002,116.599998,117.75,96.893784,4382500
1618,117.699997,118.559998,116.230003,116.93,96.219002,4138300
1619,117.25,118.050003,117.199997,117.57,96.745651,3089500
1620,118,119.370003,117.550003,118.510002,97.51918,3388000
1621,119.199997,119.790001,117,117.550003,96.729233,5395400
1622,117.550003,118.669998,113.529999,115.650002,95.165749,6656200
1623,115.199997,116.230003,110.230003,113.18,93.133217,9109200
1624,114.099998,114.870003,112.529999,114.550003,94.260574,5705300
1625,115.989998,117.699997,115.93,117.050003,96.317787,4296800
1626,116.550003,118.389999,116.529999,117.089996,96.350662,4139600
1627,116.25,121.330002,116.019997,121.199997,99.732697,6704500
1628,119.980003,122.080002,118.709999,118.75,97.91861,9035700
1629,119.800003,119.980003,118.019997,118.769997,97.93512,5417800
1630,119.699997,123.470001,119.199997,123.300003,101.670479,5516500
1631,122.519997,124.839996,122.32,123.550003,101.876625,5102600
1632,123.25,124.989998,122.650002,124.25,102.453796,4170000
1633,123.800003,124.900002,122.019997,122.43,100.953064,4132200
1634,123.699997,124.75,122.589996,124.559998,102.709404,3520700
1635,125,127.379997,124.949997,126.370003,104.201927,3816000
1636,126.699997,126.889999,124.800003,126.599998,104.391563,3914900
1637,126,129.440002,126,129.130005,106.47776,4266100
1638,130,130,128.089996,129.199997,106.535461,5002600
1639,129.75,131.179993,128.899994,130.960007,107.986732,4093400
1640,130.5,131.690002,128.669998,129.149994,106.494225,3561400
1641,128.350006,128.360001,127.220001,127.519997,105.150177,2944500
1642,127.839996,129.729996,127.5,128.699997,106.123169,2655400
1643,128.149994,130.330002,127.779999,130.089996,107.269356,3174500
1644,129.449997,130.630005,129.270004,130,107.195107,2134000
1645,130.320007,130.320007,128.600006,129.240005,106.568459,1799300
1646,129.699997,129.759995,127.059998,127.970001,105.521255,2356400
1647,128.350006,128.470001,126.559998,128.179993,105.694389,2538900
1648,128,130.410004,127.860001,130.410004,107.533218,2595400
1649,131.899994,131.899994,129.809998,131.580002,108.497971,2616000
1650,131.25,132.479996,130.490005,132.410004,109.182381,2084400
1651,131.800003,132.990005,130.809998,132.600006,109.339027,2392300
1652,132.610001,134.990005,132.610001,134.080002,110.559418,3139800
1653,134.199997,134.889999,134.029999,134.119995,110.592384,808200
1654,134.300003,134.300003,130.839996,131.100006,108.102188,2759900
1655,132,132.429993,129.050003,130.449997,107.566185,3095500
1656,130.449997,131.270004,128.440002,128.960007,106.337593,3016000
1657,130.5,131.660004,129.610001,130.279999,107.426025,2497400
1658,130.149994,131.759995,130.009995,131.080002,108.085686,1891400
1659,130.75,133.669998,129.419998,133.050003,109.710098,2709600
1660,133.949997,134.160004,130.850006,131.309998,108.27533,3019000
1661,130.679993,131.100006,128.850006,129.889999,107.104424,2646300
1662,129.050003,130.020004,127.760002,128.639999,106.0737,3191000
1663,129.149994,130.050003,128.440002,129.660004,106.914757,1878800
1664,130.399994,131.020004,128.509995,130.009995,107.203354,2006300
1665,128.800003,131.889999,128.509995,131.639999,108.547401,3430800
1666,131.080002,131.899994,129.350006,129.630005,106.890053,3471600
1667,128.25,129.600006,127.599998,128.300003,105.793343,5480900
1668,127.660004,127.860001,126.110001,126.5,104.30912,5437100
1669,127.300003,127.400002,124.449997,125.129997,103.179443,4217400
1670,124.699997,126.230003,124.339996,125.860001,103.781364,4094300
1671,126.349998,128.300003,126.110001,127.309998,104.977028,3694400
1672,127.550003,128.25,126.690002,127.989998,105.537704,2437100
1673,127.949997,128.470001,127.400002,128.110001,105.636681,1670200
1674,128.699997,129.399994,127.830002,128.259995,105.760361,2826500
1675,128.300003,128.809998,127.639999,127.980003,105.529503,1809100
1676,127.449997,128.740005,127.449997,128.020004,105.562477,1684500
1677,127.150002,128.070007,126.699997,127.709999,105.306854,1962500
1678,126.699997,129.440002,124.230003,128.869995,106.263367,6188700
1679,127.349998,128.910004,126.379997,127.089996,104.795609,4861600
1680,126,127.32,125.610001,127.040001,104.754387,3717400
1681,127.290001,129.25,127.290001,128.839996,106.238571,4319600
1682,128.5,130.619995,128,130.389999,107.516731,4723500
1683,130.050003,132.949997,130.020004,132.029999,108.869003,5536800
1684,131.449997,133.800003,131.419998,131.970001,108.819565,4671400
1685,131.399994,133.210007,131.380005,132.25,109.050446,3725500
1686,132.020004,133.660004,131.899994,133.259995,109.883247,2894900
1687,131,133.130005,130.589996,132.589996,109.330757,3621600
1688,131.059998,132.679993,131.009995,132.369995,109.149399,4302700
1689,132.720001,134.820007,132.710007,133.820007,110.345001,5010700
1690,132.850006,134.059998,131.25,131.440002,108.585365,5679900
1691,131.639999,134.179993,131.639999,132.869995,109.766777,3847900
1692,132.630005,134.089996,132.339996,133,109.874146,3758000
1693,133.649994,134.039993,132.460007,133.559998,110.336777,3740500
1694,133.009995,138.360001,133.009995,137.399994,113.509041,4808200
1695,137.929993,139.75,137.100006,138.940002,114.781311,3687900
1696,139.550003,140.639999,138.710007,139.869995,115.549591,3168600
1697,139.729996,141.860001,138.449997,141.25,116.689659,4906200
1698,141.399994,142.949997,140.429993,141.710007,117.069641,3635900
1699,142.270004,143.770004,141.399994,142.520004,117.738823,3711000
1700,141.550003,143.119995,140.699997,142.740005,117.920563,4178900
1701,142.610001,144.100006,141.600006,142.820007,117.986649,3849300
1702,142.350006,143.309998,139.479996,139.479996,115.227417,5207700
1703,140.100006,141.929993,139.320007,141.139999,116.598755,4481400
1704,141.139999,142.850006,140.490005,140.850006,116.35923,3059500
1705,140.669998,141.850006,137.800003,140.809998,116.326141,4433100
1706,139.649994,141.800003,139.149994,139.649994,115.367836,2155200
1707,141.199997,142.320007,138.770004,141.779999,117.127472,3003100
1708,142,145.5,141.399994,145.139999,119.903229,4330700
1709,146.100006,146.350006,144.210007,145.899994,120.531113,2847300
1710,146.190002,146.220001,144.059998,145.539993,120.233727,2407200
1711,145.559998,145.75,143.009995,143.449997,118.50708,2539800
1712,143.449997,145.529999,143.229996,145.529999,120.225449,2664200
1713,145.610001,145.610001,143.789993,143.960007,118.928421,2457400
1714,143.050003,145.399994,143.050003,144.160004,119.093643,2314700
1715,144.809998,145.25,143.339996,143.820007,118.812759,2282200
1716,143.600006,144.160004,141.110001,141.289993,116.722725,3911700
1717,141.979996,143.740005,141.559998,143.149994,118.259247,2989900
1718,143.070007,144.860001,142.240005,144,118.961472,2902300
1719,143.5,147.479996,143.100006,146,120.613693,4042700
1720,146.539993,147.080002,144.309998,145.020004,119.804138,2900600
1721,144.369995,144.460007,143.169998,144.279999,119.19278,2775400
1722,143.550003,144.669998,141.259995,142.490005,117.714012,3633100
1723,142.660004,143.399994,141.199997,141.699997,117.061378,2262100
1724,141.630005,142.449997,140.149994,141.529999,116.920937,3247000
1725,141.550003,142.949997,139.179993,140.720001,116.251732,4945700
1726,145.919998,149.5,145.619995,149.419998,123.439026,11360100
1727,148.300003,149.639999,147.589996,149,123.092087,7557100
1728,149.100006,149.690002,147.449997,147.690002,122.00988,6025800
1729,148.25,151.539993,148.029999,150.360001,124.215599,6670000
1730,150.050003,152.660004,149.800003,152.179993,125.719131,4896800
1731,151.610001,152,149.009995,149.399994,123.422493,4460600
1732,148.300003,152.360001,148.300003,151.820007,125.421753,3770800
1733,151.169998,151.960007,150.449997,151.669998,125.297806,3852700
1734,151.679993,152.570007,150.880005,152.169998,125.710861,2651700
1735,152.130005,155.360001,152.130005,155,128.048798,4314600
1736,155.009995,157.820007,154.160004,154.160004,127.354858,6481600
1737,154.899994,157.570007,154.839996,156.899994,129.618439,4458100
